nd,nf,la,ld,ndev,nuc,contains_bug
2,3,93,93,5,6,0
2,2,2,2,7,56,0
2,4,76,9,8,95,0
2,2,7,7,6,50,0
2,3,89,72,5,59,1
2,2,1,0,7,12,0
2,3,8,0,6,11,0
2,2,170,0,5,20,0
2,2,7,0,5,25,1
2,4,74,18,5,77,1
2,2,13,3,5,24,1
2,3,10,9,5,21,1
2,5,103,68,5,117,1
2,2,19,2,5,18,1
2,2,8,6,4,19,1
2,2,30,30,4,66,0
2,2,0,0,1,0,0
2,2,15,16,4,63,0
2,2,2,0,4,59,0
2,2,6,0,3,10,0
2,2,10050,2,4,35,1
2,2,2,2,3,17,0
2,2,8,17,3,34,0
2,2,3,3,3,7,0
2,2,9,8,3,34,1
2,2,8,0,3,32,0
2,2,5,1,3,22,0
2,2,4,3,2,4,0
2,2,0,0,1,0,0
2,2,61,9,2,11,1
2,2,28,14,2,8,0
2,2,43,0,2,12,1
2,2,7,0,2,4,0
2,2,3,3,2,4,0
2,2,11,2,2,2,0
2,2,3,11,2,4,0
2,2,5,3,2,2,0
3,3,92,36,3,3,1
3,4,55,3,20,24,0
3,3,16,12,20,50,0
3,3,5,4,20,24,0
3,3,64,12,20,14,1
3,3,64,12,20,20,1
3,3,3,4,20,5,0
3,11,714,717,20,17,0
3,3,24,20,20,4,0
3,5,211,27,20,9,0
3,3,9,2,20,31,0
3,6,26,21,20,6,0
3,3,24,9,20,5,0
3,3,816,0,20,10,0
3,7,243,238,20,9,0
3,4,107,107,20,4,0
3,6,54,2,19,478,1
3,3,10,5,19,148,0
3,3,7,5,19,328,0
3,3,2,4,19,97,0
3,4,264,254,19,40,1
3,3,30,20,19,87,1
3,5,22,14,18,169,1
3,5,10,10,19,32,0
3,5,39,48,18,460,0
3,3,8,1,18,40,0
3,3,19,8,18,116,0
3,4,23,0,18,388,0
3,3,6,6,12,6,0
3,3,24,8,18,204,0
3,3,11,2,18,51,1
3,3,82,26,18,334,0
3,3,58,22,18,401,1
3,3,5,5,12,6,0
3,4,101,153,18,93,1
3,3,24,10,18,281,0
3,4,37,16,18,30,0
3,5,97,43,18,283,1
3,5,69,203,18,28,1
3,3,75,26,18,113,1
3,3,38,19,18,21,0
3,4,27,19,18,30,1
3,5,54,55,18,238,1
3,5,46,7,18,251,1
3,5,59,21,18,229,1
3,4,39,3,12,4,0
3,3,37,0,18,97,1
3,3,44,3,17,91,0
3,3,7,7,16,199,0
3,4,29,29,16,231,0
3,4,89,12,16,293,1
3,3,63,63,16,194,1
3,4,80,0,16,21,0
3,3,10,3,16,3,0
3,5,55,45,16,217,1
3,4,6,3,16,212,1
3,3,22,14,16,286,1
3,3,45,1,16,283,1
3,3,56,35,16,260,1
3,3,29,0,16,25,0
3,4,135,1,16,23,0
3,4,39,1,16,178,1
3,3,2,33,16,111,0
3,4,17,10,16,269,1
3,4,51,11,16,219,1
3,3,5,4,16,198,1
3,3,40,29,16,171,1
3,3,18,1,15,68,0
3,3,15,1,15,13,0
3,3,14,12,15,209,1
3,3,13,5,13,156,0
3,3,0,0,12,79,0
3,5,118,8,13,89,0
3,4,9,11,11,161,0
3,5,87,0,1,0,0
3,4,67,0,11,121,1
3,4,313,9,2,1,0
3,4,100,80,11,161,1
3,5,75,125,11,105,1
3,4,44,137,10,62,0
3,4,40,8,10,156,0
3,3,3,3,3,32,0
3,3,0,0,10,70,0
3,14,1437,1359,10,235,1
3,3,3,3,3,29,0
3,6,4,21,3,39,0
3,3,3,3,3,23,0
3,5,213,1,8,188,1
3,3,4,4,5,48,0
3,3,77,77,5,29,0
3,3,10,10,4,20,0
3,3,130,42,4,81,0
3,3,0,0,4,37,0
3,3,25,25,4,4,0
3,3,11,11,4,5,0
3,3,0,0,1,0,0
3,3,0,0,3,31,0
3,3,18,16,4,34,0
3,3,21,2,4,57,0
3,3,4,5,3,25,0
3,3,5,0,3,60,0
3,4,8,11,3,21,0
3,3,10,12,3,14,0
3,4,13,8,2,23,0
3,4,141,14,3,23,0
3,3,0,0,2,15,0
3,3,24,2,3,13,1
3,3,42,8,2,9,0
3,4,38,14,2,19,1
3,3,12,2,2,22,1
3,3,21,12,2,17,0
3,4,42,7,3,43,1
3,3,0,0,1,3,0
3,3,0,0,1,0,0
3,3,26,12,2,7,1
4,4,27,45,2,6,0
4,5,43,8,20,33,1
4,7,38,34,20,46,0
4,5,35,24,20,15,1
4,5,238,115,20,11,0
4,5,157,8,20,4,0
4,5,131,35,20,11,0
4,4,140,0,20,21,0
4,10,413,252,20,3,1
4,8,56,12,19,523,1
4,6,195,196,19,112,1
4,7,283,206,19,412,0
4,6,141,25,18,368,1
4,5,15,9,18,78,0
4,8,36,91,18,418,1
4,10,32,112,18,174,1
4,4,34,12,18,177,0
4,4,8,1,18,453,0
4,4,118,37,18,346,1
4,4,10,3,18,54,1
4,4,0,0,18,109,0
4,4,8,8,12,4,0
4,4,0,0,18,105,0
4,4,22,4,18,392,0
4,4,0,0,18,97,0
4,4,15,7,18,53,0
4,6,19,13,18,372,0
4,8,21,14,18,392,1
4,4,285,138,18,265,1
4,4,229,80,18,347,0
4,5,127,4,18,39,1
4,5,118,181,18,40,1
4,4,31,4,18,301,0
4,5,81,34,18,255,1
4,5,16,1,18,290,0
4,4,37,5,18,103,1
4,12,470,34,18,301,1
4,6,42,29,17,242,1
4,7,58,52,16,214,1
4,4,1702,1639,15,223,1
4,4,18,26,15,11,0
4,6,363,132,15,182,1
4,4,1123,1100,13,193,1
4,4,0,0,13,85,0
4,5,156,30,13,195,0
4,4,9,9,11,107,0
4,4,11,11,11,112,0
4,4,12,12,11,121,0
4,4,0,0,11,4,0
4,12,79,61,11,164,0
4,7,331,101,11,160,1
4,4,15,1,11,100,1
4,6,85,7,10,96,0
4,4,0,0,10,74,0
4,4,19,19,8,92,0
4,4,163,2,5,65,0
4,4,20,20,5,57,0
4,4,18,18,4,6,0
4,4,15,30,4,50,0
4,4,12,9,4,73,0
4,5,342,5,4,64,0
4,4,0,0,3,31,0
4,4,37,0,3,26,1
4,4,1,1,2,34,0
4,4,0,0,2,9,0
4,6,112,85,3,15,0
4,4,0,0,2,5,0
4,4,1,1,2,31,0
4,13,19400,9,2,5,0
4,4,3,1,2,9,0
5,5,51,2,2,2,0
5,8,45,54,20,25,0
5,7,65,30,19,342,0
5,16,175,162,19,554,1
5,14,212,113,19,481,1
5,16,154,85,19,577,0
5,10,50,21,19,434,1
5,12,74,281,18,427,1
5,9,308,216,18,101,1
5,5,153,1,18,149,0
5,5,1,1,18,103,0
5,5,132,43,18,19,1
5,15,0,0,1,0,0
5,11,302,121,18,111,1
5,6,102,11,18,128,1
5,17,794,551,17,447,1
5,9,49,43,17,354,1
5,6,112,124,17,55,0
5,6,112,124,17,64,0
5,6,23,1,16,293,1
5,6,131,88,16,277,1
5,5,16,7,12,126,0
5,15,56,46,11,217,0
5,5,11,11,11,168,0
5,12,168,93,11,110,0
5,24,987,446,11,265,1
5,23,821,336,11,299,1
5,16,439,352,11,278,1
5,12,65,125,11,266,1
5,5,198,20,11,63,0
5,7,260,0,10,79,0
5,6,26,1,7,102,0
5,6,51,3,7,96,0
5,7,64,3,5,121,1
5,8,267,122,5,49,1
5,5,7,7,5,85,1
5,13,497,45,5,197,1
5,6,26,0,4,71,1
5,5,30,30,4,8,0
5,6,140,13,3,34,1
5,6,25,3,2,30,1
5,5,1,1,2,11,0
5,26,0,0,2,26,0
6,6,0,40,1,1,0
6,6,46,11,20,32,0
6,8,547,442,20,12,0
6,10,231,98,20,489,1
6,6,20,0,18,133,0
6,6,0,0,1,0,0
6,12,12,9680,18,14,0
6,11,26,15,18,413,1
6,8,199,27,18,132,1
6,10,171,165,18,187,1
6,7,91,22,18,195,0
6,11,1,1,16,11,0
6,7,297,82,17,36,1
6,6,1,1,16,5,0
6,20,755,757,16,327,0
6,20,939,937,16,374,1
6,16,0,0,1,0,0
6,9,75,37,16,374,1
6,7,158,48,15,167,1
6,8,472,10,11,146,1
6,11,169,10,5,168,1
6,14,89,71,5,240,1
6,15,363,125,5,73,1
7,8,55,20,20,38,0
7,23,473,531,20,29,0
7,8,38,13,18,188,1
7,8,100,10,18,480,0
7,10,182,93,18,344,1
7,9,154,19,16,276,1
7,9,197,31,15,322,1
7,49,6,23,11,139,0
7,16,6,168,10,48,0
7,20,190,290,7,12,0
7,7,49,49,5,108,0
8,30,1917,1900,11,347,1
8,8,65,65,5,132,0
8,9,460,177,5,46,1
9,16,31,41,1,0,0
9,13,212,64,20,46,0
9,15,467,224,19,655,1
9,9,18,18,12,9,0
9,23,19356,19355,2,31,1
10,12,124,116,20,33,1
10,13,471,21,20,46,0
10,22,909,741,20,17,1
10,14,157,575,20,197,0
10,10,78,78,6,214,0
10,31,957,521,5,270,1
11,11,27,27,11,358,0
11,12,3,3,11,156,0
12,19,2,238,1,7,0
12,12,62,62,6,268,0
12,12,92,92,6,220,0
12,12,74,74,5,204,0
12,12,105,105,4,15,0
12,12,99,99,4,27,0
12,44,1492,326,2,7,1
13,15,302,219,20,67,1
13,13,26,26,8,322,0
13,13,64,63,5,202,0
14,14,23,32,20,23,0
14,14,40,12,20,14,0
14,14,3,1,17,4,0
17,17,42,34,18,81,1
17,17,163,163,8,396,0
17,17,119,119,6,343,0
20,28,226,159,20,37,0
20,20,65,65,6,398,0
21,21,414,414,5,338,0
23,23,115,115,4,251,0
25,27,94,55,20,44,0
26,50,216,216,12,45,0
29,60,311,320,1,0,0
31,31,129,129,8,679,0
59,59,59,59,11,1814,0
83,83,2967,37,4,15,0
84,84,451,115,5,1267,0
84,84,168,0,5,1088,0
85,85,185,15,4,245,0
86,86,119,119,6,1529,0
86,86,258,258,6,1410,0
86,86,341,344,5,1296,0
87,87,257,344,6,1785,0
87,87,348,348,6,1657,0
87,87,179,180,5,1052,1
87,87,342,0,4,969,1
87,87,173,262,4,598,1
87,88,471,85,4,510,1
87,87,457,456,4,434,0
87,87,273,5,4,345,0
87,88,287,94,4,215,1
88,88,0,352,11,264,0
88,88,160,72,11,2656,0
88,88,0,176,11,176,0
88,90,88,91,11,145,0
88,88,528,0,1,0,0
88,88,450,362,11,2419,0
88,88,1415,973,4,842,1
89,89,2973,659,16,3044,0
90,90,542,6354,1,0,0
90,90,2919,338,16,3035,0
90,90,435,79,16,2931,0
90,90,100,92,11,2313,0
90,91,0,297,4,728,0
91,91,179,635,11,2224,0
91,95,2432,1398,4,929,1
92,95,52,236,11,2528,1
92,94,272,17,8,2086,1
93,95,2,434,11,2705,0
93,94,700,238,11,2185,0
93,93,178,635,11,2043,0
104,141,8901,8974,12,3285,1
284,707,23644,23362,12,2752,0
