nd,nf,la,ld,ndev,nuc,contains_bug
2,2,24,1,5,430,0
1,1,1,2,5,4,0
11,27,45,490,5,718,1
3,5,5,5,5,14,0
1,1,3,18,5,2,0
2,2,2,2,5,428,0
6,8,240,86,5,90,1
5,9,238,206,5,295,1
5,5,284,217,5,466,0
6,68,69,71,5,679,0
2,4,9,1,5,5,0
9,9,1944,2110,5,554,0
25,63,1900,2863,5,1130,1
1,1,10,0,5,14,0
1,1,1,1,5,31,1
87,434,96631,93038,5,3842,1
3,11,230,0,1,0,0
1,1,18,0,1,3,0
1,1,53,0,1,0,0
1,1,23,0,1,0,0
3,12,122,143,5,753,1
17,67,1211,1260,5,1530,1
5,7,310,68,5,434,0
1,1,5,1,5,207,0
1,1,23,0,1,0,0
1,1,3,3,5,4,0
5,5,159,53,5,70,0
0,0,0,0,0,0,1
1,3,15,14,5,28,0
1,1,141,112,5,1,0
1,1,1,1,5,16,0
2,2,22,18,5,428,0
1,1,1,1,5,63,0
2,3,24,24,5,414,0
2,2,25,2,5,412,0
1,1,2,0,5,13,0
1,1,35,20,5,21,0
1,2,12,6,5,225,0
6,10,39,45,5,505,0
1,2,280,217,5,157,0
9,29,617,597,5,1105,1
3,3,24,9,5,221,0
2,2,29,16,5,206,0
1,1,4,6,5,10,1
5,11,83,93,5,235,1
6,12,48,35,5,239,1
9,22,140,189,5,431,1
7,14,92,87,5,246,1
6,9,29,21,5,83,0
1,1,5,17,5,62,1
2,2,4,4,5,469,0
5,6,25,25,5,518,1
2,2,2,2,5,408,0
1,1,1,0,5,197,0
2,2,4,4,5,406,0
1,1,7,1,5,9,0
20,33,367,677,5,125,1
1,1,12,3,4,6,0
2,2,9,13,5,254,1
2,3,145,34,5,402,1
3,3,35,10,5,461,0
3,6,58,33,5,252,1
1,1,1,1,5,403,0
2,2,43,26,5,29,1
4,4,39,4,5,460,0
5,16,952,699,5,301,1
7,7,33,34,5,158,0
1,1,1,1,4,8,0
3,8,802,560,5,106,1
3,7,66,33,5,294,0
1,1,132,0,1,0,1
1,1,23,0,1,0,0
2,2,2,135,4,27,0
1,1,2,2,5,401,0
2,2,4,3,5,458,0
6,6,108,38,5,123,0
2,3,25,25,5,407,0
2,2,31,9,5,11,0
1,1,13,18,5,68,0
9,9,172,53,5,215,0
3,3,5,12,5,553,0
4,7,1,0,5,67,0
1,1,2,2,5,5,0
2,6,20,3,5,244,1
1,1,2,1,5,25,0
1,1,9,9,5,56,0
5,7,208,104,5,416,1
2,2,11,0,5,210,0
1,1,1,1,5,5,0
3,3,4,2,5,403,0
4,6,541,462,5,438,1
9,18,202,204,5,517,1
3,3,41,11,5,252,1
3,5,21,17,5,263,1
2,2,5,5,5,184,0
1,1,1,1,5,3,0
2,3,4,5,5,5,1
1,3,10,10,5,51,0
8,15,71,51,5,116,1
7,11,464,0,1,0,1
8,25,956,875,5,455,1
1,1,15,3,4,7,0
2,2,3,3,5,398,0
1,1,23,0,1,0,0
1,1,6,0,1,0,0
1,1,0,6,4,1,0
1,1,1,1,4,7,0
3,3,2,25,5,453,0
2,2,52,2,5,1,0
8,8,246,16,5,107,0
2,2,3,3,5,398,0
3,4,98,12,5,250,1
5,8,580,483,5,808,1
1,1,41,36,5,1,0
4,4,24,7,5,649,0
2,2,292,214,5,79,0
4,5,508,0,1,0,1
4,8,0,0,4,28,0
9,20,3947,3854,5,660,1
7,8,73,12,5,376,1
3,4,2716,2556,5,532,1
1,1,7,2,5,139,0
2,2,1,41,5,405,0
3,3,3,3,5,453,0
2,2,11,5,5,53,0
3,3,30,20,5,226,1
3,3,4,4,5,468,0
8,8,135,161,5,305,0
3,3,630,578,5,189,1
1,1,5,1,5,173,0
5,9,139,52,5,619,1
3,3,122,24,5,57,0
6,12,381,297,5,1055,1
3,3,54,26,5,65,0
1,1,177,94,5,386,0
3,3,0,0,5,3,0
1,1,1,0,5,46,0
8,13,12,6,5,661,0
2,12,0,0,1,0,0
6,11,72,14,5,225,0
4,5,20,24,5,447,0
1,1,12,1,5,137,0
2,12,5,5,5,17,0
1,2,0,0,5,1,0
2,2,3,3,5,389,0
6,19,171,0,5,345,0
1,1,2,1,4,2,0
1,2,133,83,5,168,1
3,4,49,8,5,217,0
4,6,84,22,5,392,0
1,1,5,1,5,29,0
8,8,243,18,5,93,0
3,3,20,16,5,259,0
3,7,321,152,5,346,1
1,1,15,12,4,15,0
1,1,0,0,1,1,0
1,1,0,0,1,0,0
1,1,12,13,4,14,0
1,9,0,0,1,0,0
1,1,9,71,5,163,0
1,1,65,31,5,162,0
4,18,34,26,5,416,0
5,14,263,92,5,236,0
1,3,138,0,1,0,0
1,4,3,140,4,16,0
2,2,77,51,5,171,1
1,2,55,56,5,5,0
1,2,9,5,5,48,0
1,1,12,2,5,1,0
1,1,10,5,5,160,0
1,1,9,6,5,159,0
2,4,119,144,5,313,0
1,2,358,426,5,82,1
1,2,8,8,4,31,0
3,3,4,3,5,221,0
4,5,130,218,5,405,0
1,1,3,3,5,199,0
3,3,45,8,5,23,1
4,5,252,228,5,441,1
1,1,3,0,4,4,0
2,3,23,1,5,205,0
2,2,40,9,4,190,0
1,1,100,0,5,14,0
3,3,677,203,5,210,1
4,4,80,2,5,393,0
2,2,2313,1958,4,188,1
1,1,1,1,5,3,0
3,6,53,55,5,17,0
2,4,29,30,5,168,0
1,1,1,1,4,21,0
1,1,1,0,4,1,0
5,9,45,35,5,634,0
6,6,49,23,4,439,0
1,1,4,3,4,154,0
3,3,5,16,4,157,0
1,1,10,18,4,152,0
1,2,4,4,5,11,0
1,2,5,7,5,2,0
2,4,87,3,5,201,0
1,2,21,21,5,44,0
4,21,421,8,5,79,0
5,9,326,39,4,446,1
1,7,120,4,5,55,0
1,1,1,1,4,27,0
10,10,393,23,4,81,0
2,2,3,5,4,276,0
2,2,18,14,4,162,0
1,1,1,1,4,1,0
3,4,19,3,4,376,1
1,1,1,1,4,27,0
5,5,75,47,4,724,1
1,1,19,3,4,144,1
1,1,6,7,4,8,0
4,4,26,3,4,560,0
4,5,7,3,4,47,0
1,1,11,1,4,125,0
1,1,8,1,4,3,0
2,2,18,1,4,42,0
2,2,3,1,4,11,0
1,1,1,0,4,141,1
1,1,1,1,4,2,0
2,2,2,2,4,374,0
1,1,3,0,4,8,0
2,2,35,6,4,125,1
29,40,269,382,4,1070,0
1,1,2,5,1,2,0
1,1,9,1,4,1,0
1,1,20,10,4,11,0
5,5,361,7,4,371,0
4,7,1,1,4,20,0
1,1,7,6,4,11,0
1,1,1,2,4,121,0
5,8,41,35,4,383,1
1,1,5,8,1,1,0
1,1,30,0,1,0,0
4,7,60404,60378,4,47,0
1,2,60473,0,1,0,0
1,2,0,821,4,2,0
1,2,0,0,1,0,0
1,1,1,1,4,6,0
2,2,3,3,4,373,0
2,2,9,8,4,157,0
1,1,44,14,4,6,0
2,2,2,2,4,369,0
2,2,8,3,4,19,0
1,1,4,7,4,138,1
1,1,75,79,4,119,1
1,1,12,20,4,137,1
2,2,23,1,4,366,0
1,1,4,0,4,136,1
3,4,30,23,4,378,0
1,1,1,1,4,11,0
1,1,1,1,4,364,0
7,9,24,16,4,620,1
1,1,3,1,4,133,1
4,4,92,4,4,445,0
1,9,183,27,4,16,0
2,2,16,5,4,249,1
1,1,1,1,4,361,0
2,2,33,4,4,14,1
1,2,2,2,4,15,0
5,5,26,3,4,402,0
1,1,2,7,4,129,1
1,1,1,1,4,188,0
7,7,310,372,4,519,1
1,1,1,1,4,115,0
1,1,1,1,4,187,0
4,8,79,29,4,434,1
1,1,6,4,4,126,1
1,1,5,2,4,12,0
1,1,3,2,4,125,0
1,1,1,1,4,358,0
1,1,24,3,4,124,1
1,3,13,8,4,139,1
1,1,1,1,4,122,1
4,5,34,3,4,548,0
1,1,29,26,4,121,1
1,2,38,38,4,129,1
1,1,1,0,4,5,0
5,5,238,1,4,19,0
3,4,438,401,4,133,1
2,3,603,103,4,125,1
1,1,19,16,4,117,1
5,14,120,75,4,279,1
1,1,106,86,4,115,1
1,3,107,118,4,120,1
4,6,12,2,4,695,1
1,1,1,1,4,3,0
1,1,15,6,4,112,0
1,2,13,7,4,115,0
1,1,56,5,4,110,1
1,2,155,142,4,110,1
4,5,24,46,4,183,1
3,8,72,45,4,419,1
1,1,6,8,4,9,0
3,5,27,4,4,378,0
1,1,3,6,4,16,0
2,3,42,1,4,5,0
6,6,39,4,4,98,0
5,6,112,54,4,377,0
2,2,36,0,4,353,0
1,4,23515,16947,4,48,0
3,4,55,48,4,371,1
1,3,41,37,4,16,1
3,3,8,5,4,545,0
2,2,5,2,4,21,0
3,5,17,1,4,374,1
6,7,116,89,4,577,0
1,1,3,3,4,102,1
1,1,4,21,4,101,1
5,10,51,30,4,223,0
1,1,3,3,4,15,1
1,1,9,4,4,52,1
7,11,14,22,4,789,1
4,8,0,0,4,8,0
1,1,1,1,4,344,0
1,1,8,13,4,99,1
2,2,23,1,4,343,0
10,18,47,154,4,640,0
1,2,7,69,4,12,0
4,7,100,64,4,334,1
2,4,19,19,4,217,1
1,1,1,1,4,48,0
2,3,49,37,4,197,0
1,1,18,0,4,4,0
4,6,91,17,4,290,1
1,2,827,855,4,23,0
4,5,30,36,4,397,0
1,1,9,21,4,92,1
1,1,3,2,4,3,0
2,2,4,4,4,431,1
5,5,191,29,4,80,0
1,1,7,35,4,3,0
3,5,13665,17554,4,552,0
1,1,1,1,4,5,0
2,2,3,3,4,370,1
12,20,423,34,4,523,1
5,6,75,23,4,285,1
3,3,21,24,4,210,0
3,6,62151,55897,4,377,0
2,2,54,3,4,91,1
4,4,120,127,4,369,1
1,1,9,2,4,3,0
1,1,1,1,4,4,0
10,10,640,355,4,474,0
1,1,1,2,4,5,0
1,1,1,1,4,11,1
5,6,145,52,4,85,1
1,2,19,6,4,144,0
3,4,36,1,4,175,0
3,6,79,122,4,22,1
2,2,94,40,4,3,1
1,2,2,2,4,6,0
2,8,55,55,4,60,0
4,6,28,1,4,110,0
7,8,477,0,4,512,1
5,9,146,50,4,347,1
1,2,5,1,4,202,0
1,3,55,18,4,6,0
1,1,2,2,4,15,0
1,2,7,7,4,4,0
1,1,2,2,4,2,0
2,3,12,70,4,173,0
1,1,1,1,4,3,0
3,11,41,37,4,182,0
4,7,178,6,4,174,0
6,19,407,448,4,617,0
4,8,10,2,4,366,0
4,6,16,114,4,205,0
6,13,319,106,4,593,1
7,11,158,221,4,60,0
1,1,45,56,4,4,0
3,3,117,78,4,5,0
3,7,400,12,4,2,0
4,8,62,7,4,439,1
4,5,93,5,4,597,0
2,2,2,2,4,424,0
5,5,234,183,4,183,0
11,12,81,189,4,309,0
11,14,115,47,4,712,1
1,1,4,4,4,7,0
6,6,2,7,4,244,0
5,9,31,42,4,400,1
6,12,9,7,4,178,0
2,3,3,2,4,6,0
4,6,43,154,4,116,1
2,2,2,4,4,87,1
6,11,32941,28995,4,540,1
2,2,31,2,4,93,0
4,7,24,13,4,304,1
7,12,227,31,4,511,0
1,1,2,1,4,323,0
9,23,1038,7,4,696,1
1,1,1,1,4,91,0
4,4,21,11,4,510,1
4,4,108,51,4,204,1
2,2,6,6,4,34,0
8,10,64,30,4,294,1
6,7,231,199,4,198,1
1,1,27,24,4,92,0
5,12,46,41,4,147,0
9,20,240,51,4,217,1
1,1,4,22,4,89,0
6,16,457,91,4,186,1
1,1,2,2,4,87,0
1,2,11,10,4,123,0
1,1,2,2,4,70,1
1,2,25,25,4,121,0
3,4,90,13,4,188,1
10,17,137,35,4,891,1
1,1,8,1,4,82,0
5,8,20611,15840,4,539,0
1,1,21,8,4,78,1
1,1,7,9,4,77,1
2,2,8,10,4,98,1
1,1,1,1,4,5,0
5,12,285,113,4,619,1
4,6,22778,26544,4,443,0
2,2,8,2,4,381,1
5,5,98,30,4,423,0
2,2,3,3,4,103,0
1,1,0,0,4,1,0
1,2,25,4,4,6,0
2,2,6,6,4,46,0
4,6,16,13,4,146,0
4,4,8,7,4,479,0
1,1,51,11,4,73,1
2,2,4,6,4,95,1
8,11,36,29,4,244,0
2,2,6,6,4,25,0
2,2,3,1,4,23,0
3,5,14,9,4,384,1
1,1,4,4,4,38,0
3,5,52,42,4,100,0
8,11,70,61,4,210,0
1,1,3,1,4,68,1
3,3,2,4,4,103,0
4,6,14200,11599,4,412,0
1,1,1,0,4,8,0
16,17,126,148,4,135,0
2,5,71,40,4,125,0
5,11,411,408,4,106,1
5,6,1731,262,4,6,1
1,1,28,30,4,5,0
4,4,188,119,4,379,1
4,4,7,5,4,27,1
1,1,2,2,4,1,0
2,2,32,26,4,64,1
7,7,16,2,4,59,1
1,2,171,106,4,33,1
3,4,92,11,4,101,1
5,11,31444,31472,4,458,1
1,1,29,0,4,31,1
3,5,1240,1111,4,381,0
6,14,37980,37189,4,339,1
6,15,35393,32100,4,555,1
1,4,70678,0,4,6,0
3,3,205,300,4,96,0
1,1,297,0,1,0,0
1,1,2,2,4,30,0
1,1,1,1,4,79,0
4,4,208,155,4,51,0
1,1,0,4,4,1,0
3,12,154,50,4,467,0
3,7,20,27,4,419,1
1,3,15,14,4,18,0
3,3,10,3,4,317,1
1,1,1,1,4,4,0
2,2,5,3,4,306,0
4,4,18,7,4,180,1
2,2,39,2,4,90,0
2,2,41,1,4,376,0
1,1,7,4,4,28,0
1,1,24,29,4,54,1
1,1,53,36,4,53,1
6,6,18,7,4,431,0
4,4,513,250,4,100,0
2,2,18,6,4,79,0
3,8,83,35,4,403,1
1,1,2,0,4,8,0
7,13,151,124,4,544,0
3,3,36,5,4,69,1
4,4,34,20,4,258,1
5,8,41,9,4,584,1
2,3,60,30,4,471,0
1,1,3,10,4,49,1
1,1,5,10,4,29,0
1,1,16,1,4,4,1
2,3,44,22,4,110,1
3,5,21,3,4,240,1
1,1,1,1,4,294,0
2,9,88,65,4,222,0
1,1,7,0,4,25,0
1,1,1,1,4,293,0
2,3,10,3,4,110,0
5,31,255,236,4,156,1
3,4,5,13,4,19,0
3,8,14,3,4,176,0
1,1,28,28,4,1,0
5,10,112,81,4,97,1
5,8,85,38,4,97,1
3,3,21,5,4,61,0
3,4,34,5,4,226,0
2,7,62,5,4,149,0
9,11,28,24,4,409,1
5,51,364,233,4,221,1
3,4,24,4,4,146,0
8,13,233,12,4,580,1
1,1,12,8,4,3,0
4,4,74,6,4,212,0
4,6,79,80,4,27,0
9,23,355,128,4,576,1
9,25,648,305,4,540,1
4,12,30,2,4,335,1
5,5,174,29,4,126,1
1,1,5,3,4,38,1
1,1,1,1,4,285,0
2,2,3,3,4,353,0
1,14,0,0,1,0,0
2,23,0,0,4,35,0
2,2,6,6,4,14,0
2,2,9,9,4,12,0
1,1,261,258,4,5,1
1,1,1,1,4,283,0
1,1,88,90,4,37,1
3,4,18,18,4,108,1
1,1,64,0,1,0,0
4,4,35,14,4,382,1
4,5,6,140,4,327,1
1,1,2,2,4,22,0
1,1,1,1,4,68,0
5,9,154,33,4,552,1
4,7,1,1,4,11,0
2,2,6,6,4,10,0
3,4,4,4,4,355,0
7,28,224,66,4,335,0
6,8,90,15,4,26,1
3,3,17,14,4,22,0
2,2,3,3,4,341,0
6,6,506,342,4,128,0
2,6,57,6,4,47,0
3,3,3,3,4,352,0
3,3,3,3,4,370,1
1,13,0,0,1,0,0
1,3,18,12,4,32,1
1,1,4,1,4,39,1
1,1,2,3,4,38,1
3,3,21,6,4,40,1
5,7,13,4,4,47,1
1,1,12,0,4,36,1
1,2,12,3,4,60,0
2,3,170,169,4,89,1
2,3,21,20,4,30,0
2,2,30,27,4,63,0
1,1,16,13,4,29,1
1,1,1,1,4,273,0
1,2,2,12,4,23,0
9,14,178,117,4,344,1
1,1,2,0,4,5,0
7,18,138,73,4,513,1
1,1,1,1,4,133,0
2,9,4,4,4,21,0
5,6,21,19,4,295,0
5,5,14,14,4,366,0
1,1,11,3,4,31,0
1,1,2,2,4,59,0
3,3,22,20,4,80,0
5,5,19,6,4,333,1
1,1,1,1,4,58,0
2,2,9,1,4,289,1
3,3,17,8,4,18,0
1,1,1,1,4,2,0
29,58,983,47515,4,790,1
3,4,26,11,4,315,1
5,8,91,52,4,329,1
7,11,99,84,4,312,1
7,16,958,43,4,406,1
3,3,3,16,4,312,1
2,2,41,3,4,77,0
2,2,1,2,4,22,1
1,1,10,18,4,20,1
10,20,541,672,4,335,1
2,2,25,4,4,31,1
2,3,69,3,4,29,0
1,2,0,0,4,1,0
6,8,56,17,4,313,1
2,2,2,2,4,304,0
29,35,1121,204,4,598,0
4,7,489,489,4,17,1
5,9,226,166,4,279,1
4,5,4,4,4,15,0
2,2,2,1,4,9,0
7,19,34,285,4,25,0
1,1,261,0,1,0,1
4,23,3041,1036,4,19,0
2,2,190,62,4,38,1
2,2,6,4,4,19,1
4,5,50,39,4,26,1
3,3,17,0,4,132,0
4,5,1,6,4,30,0
1,2,20,17,4,35,0
1,3,18,18,2,17,0
2,35,0,0,4,81,0
2,4,19,26,4,11,1
5,9,37,89,4,50,1
1,2,23,15,4,23,1
12,28,324,271,4,344,1
1,1,1,1,4,1,0
9,38,561,798,4,68,1
1,1,30,30,4,27,0
5,11,2,2,4,273,0
2,3,77,52,4,22,1
3,4,29,67,4,253,1
3,4,300,136,4,7,1
1,1,0,8,4,1,0
4,5,56,162,4,26,1
5,10,57,45,4,265,1
2,3,198,380,4,8,1
2,15,0,0,4,11,0
13,34,787,102,4,416,1
1,3,36,2,4,9,0
8,9,167,90,4,12,1
3,3,28,5,4,242,0
1,2,3,8,4,4,0
1,1,1,1,4,2,0
31,161,15497,16957,4,1322,1
1,1,1,0,4,46,0
2,3,73,1,4,68,1
1,2,171,118,4,2,1
10,70,4026,452,4,771,1
4,7,65,20,4,450,1
3,11,1,1,4,239,0
3,12,28,1,4,275,0
1,1,4,4,4,44,0
4,8,135,3,4,487,1
6,17,218,79,4,667,1
7,25,285,893,4,891,1
6,12,707,447,4,419,1
5,5,5,5,4,333,0
2,2,29,2,4,265,0
1,1,6,1,4,205,0
1,1,0,2,4,1,0
1,1,0,1,4,2,0
2,3,14,4,4,478,1
3,3,30,3,4,267,0
1,1,1,0,4,27,0
3,3,51,51,4,7,0
18,18,1423,633,4,214,0
20,22,3,487,4,568,0
4,8,22,22,4,675,1
4,7,7,34,4,38,0
3,6,46,0,4,427,1
1,1,1,1,4,5,0
3,4,15,21,4,368,0
1,1,5,7,4,4,0
1,1,24,21,4,25,0
7,11,91,35,4,703,1
1,1,2,2,4,1,0
14,38,1028,168,4,823,1
1,1,4,4,2,2,0
4,7,26,3,4,793,1
5,8,56,20,4,805,1
1,1,34,9,4,3,0
1,1,14,1,4,1,1
2,5,294,255,4,79,1
1,5,52,61,4,21,1
15,15,35,49,4,185,0
15,15,2376,1569,4,170,0
3,5,14,9,4,459,1
1,3,187,0,4,195,1
2,5,0,0,2,18,0
2,2,15,1,4,120,1
3,4,4,3,4,278,0
3,6,46451,44697,4,250,0
1,4,44723,0,1,0,0
1,1,1,1,4,208,0
1,1,7,0,4,194,1
1,1,2,0,2,138,0
1,1,4,3,3,1,0
2,2,28,1,4,243,0
3,3,4,4,4,285,0
1,1,0,1,4,6,0
1,1,8,4,4,5,1
1,1,0,1,4,193,0
1,1,4,2,4,14,1
1,1,4,2,3,2,1
1,1,2,3,2,137,0
1,2,5,5,4,225,0
1,1,44,0,4,19,0
1,2,4,4,2,8,0
1,1,6,4,4,204,0
1,1,3,0,4,203,0
1,1,7,0,1,0,0
2,3,25,17,4,263,0
1,2,81,73,3,7,0
1,1,4,2,1,7,0
1,1,1,0,4,5,0
1,1,451,290,4,16,0
1,2,48,40,2,9,0
1,1,1,1,4,15,0
3,3,74,6,3,132,1
2,2,3,3,4,54,0
1,1,0,0,2,4,0
1,1,0,0,1,0,0
4,4,4,4,2,14,0
8,9,895,515,4,355,1
1,1,7,4,2,8,0
3,3,11,5,3,26,0
5,6,65,43,3,315,0
1,1,4,0,2,136,0
4,7,112,57,3,427,1
1,2,50,21,3,22,0
2,2,7,4,3,123,0
1,1,27,2,3,187,1
1,1,0,1,1,5,0
1,1,3,0,1,4,0
1,1,0,0,1,1,0
1,4,0,0,1,4,0
2,5,0,0,1,0,0
1,1,3,4,1,12,0
1,1,1,1,3,41,1
1,1,1,1,3,40,0
1,1,2,1,1,11,0
1,1,0,1,3,39,0
1,1,3,0,1,6,0
1,1,41,1,1,9,0
1,1,6,0,1,0,0
1,1,8,10,1,5,0
1,1,10,8,1,6,0
1,1,1,0,1,3,0
1,1,25,0,1,5,0
1,1,0,0,1,0,0
1,1,8,2,1,4,0
1,1,3,3,1,4,0
1,1,8,3,1,3,0
1,1,15,2,1,3,0
1,1,5,5,1,2,0
1,1,1,1,3,192,0
1,1,2,2,1,2,0
1,1,2,0,2,135,0
1,1,5,4,1,1,0
2,2,2,2,3,225,0
1,1,5,5,1,1,0
1,1,0,0,1,0,0
1,1,2,2,3,10,1
1,1,11,1,3,9,0
1,1,0,3,3,1,0
2,5,112,83,3,162,0
1,1,2,1,3,12,0
1,1,4,0,2,114,0
1,1,17,0,2,16,0
4,5,14,5,3,432,0
2,7,762,92,3,255,1
1,1,74,21,2,2,1
1,3,537,0,1,0,0
1,2,33,0,1,0,0
1,1,8,8,2,27,0
1,2,5,5,2,196,1
2,3,110,116,2,421,1
1,1,203,0,1,0,0
1,1,3,1,2,179,0
2,2,3,3,2,187,0
1,1,2,2,2,32,0
4,7,19,17,2,215,0
1,1,0,5,2,3,0
2,4,41,39,2,143,0
1,1,4,4,1,1,0
1,1,27,21,2,177,1
4,7,0,0,2,25,0
1,1,23,0,1,0,0
1,2,34,3,2,181,1
1,1,19,2,2,175,0
3,6,5,6,2,321,1
1,1,7,0,1,0,0
3,3,35,22,2,312,1
3,5,0,0,2,11,0
2,3,23,23,2,379,0
2,2,19,12,2,351,1
4,4,7,3,1,6,0
4,5,73,8,2,299,0
1,2,9,5,2,4,0
1,1,17,0,2,15,0
1,3,13,0,2,131,0
1,1,32,1,2,170,1
1,1,28,0,2,36,0
2,6,31,23,2,36,1
3,3,3,3,2,242,0
4,10,105,93,2,627,1
4,7,0,0,2,11,0
1,1,28,0,2,28,0
7,17,50,110,2,395,0
5,12,351,283,2,428,1
1,1,30,25,2,22,1
2,2,2,2,2,202,0
1,1,17,0,1,0,0
2,2,3,2,2,224,1
1,2,131,4,3,20,0
2,2,1,1,2,9,0
1,1,1,1,2,172,0
1,1,1,1,2,9,0
2,2,38,39,2,293,1
1,2,19,16,2,183,1
2,5,217,73,2,224,1
1,1,1,24,2,159,0
2,2,48,36,2,195,0
3,4,38,28,2,139,0
1,1,37,32,2,158,1
2,3,4,308,2,55,0
2,3,27,5,2,314,0
4,9,25,2,2,165,0
3,3,28,55,2,303,0
1,1,11,11,2,7,0
1,1,8,0,2,156,0
2,3,13,13,2,40,0
1,1,1,1,2,168,0
1,1,3,0,2,4,0
1,1,15,15,2,38,0
2,2,83,7,2,173,0
1,1,1,1,2,23,0
2,3,5,3,2,61,0
2,2,293,0,2,21,0
2,3,19,1,2,37,0
2,2,26,16,2,321,1
1,1,15,15,2,37,0
2,3,18,9,2,200,1
2,2,2,2,2,6,0
1,1,24,24,2,23,0
3,4,28,6,2,140,1
1,1,9,0,2,22,0
1,3,0,0,1,0,0
8,17,163,185,2,424,0
4,6,120,80,2,10,0
1,1,10,1,2,38,0
1,1,3,1,2,152,0
1,1,3,2,2,151,1
1,1,8,6,2,150,1
2,2,8,7,2,170,0
1,1,3,5,2,125,0
1,1,2,2,2,5,0
2,2,1,109,2,41,0
1,1,10,2,2,1,0
1,1,2,2,2,20,0
3,4,19,19,2,134,1
1,1,0,0,2,5,0
1,1,43,3,2,6,0
2,2,1,5,2,29,0
2,11,0,0,2,21,0
1,1,1,1,2,19,0
3,4,47,12,2,268,1
6,10,167,11,2,558,1
2,2,2,2,2,175,0
2,2,20,8,2,168,1
1,1,14,9,2,44,0
4,4,121,16,2,305,1
1,1,4,1,2,35,0
1,1,2,2,2,14,0
2,18,1,0,2,58,0
1,2,52,31,2,164,1
2,2,1,1,2,158,0
5,10,290,452,2,358,1
1,1,4,1,2,140,0
1,1,0,0,2,3,0
1,1,2,2,2,13,0
2,2,1,1,2,154,0
1,1,6,3,2,138,1
1,1,5,1,2,137,1
1,1,5,3,2,5,0
1,1,0,0,2,1,0
3,8,7,1,2,127,1
1,2,21,5,2,153,1
1,1,3,1,2,33,0
2,2,1,0,2,135,0
2,8,0,0,2,11,0
2,2,38,3,2,25,0
5,11,42,13,2,307,1
1,1,8,0,2,17,1
1,1,1,1,2,132,0
1,1,14,8,2,131,1
1,1,22,13,2,130,1
2,2,27,7,2,276,1
2,3,122,18,2,268,1
4,7,107,50,2,258,1
3,6,44,1144,2,198,1
1,1,12,16,2,123,1
2,2,3,13,2,159,0
1,1,32,14,2,122,1
2,2,2,2,2,178,0
4,8,84,40,2,233,1
1,1,0,23,1,1,0
2,2,31,21,2,119,0
1,1,25,19,2,37,0
1,1,1,1,2,145,0
1,1,18,2,2,121,1
1,1,17,17,3,4,0
1,1,51,2,2,120,1
1,1,12,60,2,119,1
1,1,60,12,2,118,0
3,4,37,2,2,135,0
4,5,103,78,2,380,0
3,3,9,9,2,260,0
1,2,246,111,3,3,0
1,1,4,0,2,36,0
1,1,32,1,2,108,0
1,1,1,1,2,10,0
4,6,80,32,2,279,1
1,1,2,1,2,30,0
3,8,2,2,2,152,0
1,1,1,1,2,22,0
1,1,36,35,2,3,0
2,3,4,23,2,148,0
1,1,1,1,2,1,0
3,5,50,71,2,170,1
1,1,2,0,2,138,0
1,1,43,12,2,2,1
1,1,1,1,2,16,1
1,1,26,19,2,15,0
1,1,0,0,2,2,0
1,2,59,50,2,125,1
1,1,16,3,2,1,0
2,4,156,88,2,289,1
1,1,13,4,2,29,0
1,1,42,42,2,22,0
3,5,33,73,2,272,1
3,4,69,34,2,222,0
1,1,2,2,2,36,1
1,1,1,1,2,134,0
3,4,55,5,2,261,1
1,2,23,1,2,9,0
2,2,11,6,2,158,1
1,1,9,0,2,30,0
1,1,9,1,2,35,0
2,2,4,18,2,133,0
1,1,95,95,2,101,1
1,1,21,18,2,15,1
1,1,3,3,2,14,0
2,4,132,132,2,108,1
1,2,17,4,2,36,0
1,1,1,1,2,127,0
1,1,0,2,2,22,0
1,1,1,4,2,21,0
2,3,46,67,2,152,1
1,2,122,115,2,115,1
3,5,171,50,2,238,0
1,1,20,0,2,3,0
1,1,0,0,2,1,0
2,2,23,14,2,221,1
1,1,8,0,2,18,0
2,3,46,4,2,142,1
2,2,7,5,2,206,1
4,5,150,146,2,456,1
4,29,0,142680,1,36,0
14,14,1,397,2,148,0
4,8,33,244,2,105,1
4,7,1,248,2,138,0
5,11,0,705,2,165,0
1,1,1,1,2,123,0
1,1,7,7,2,1,0
2,2,2,2,2,2,0
6,11,658,590,2,406,1
6,10,202,84,2,332,1
4,8,149,316,2,123,0
7,14,2,483,2,291,0
1,1,38,25,2,4,1
3,9,0,323,2,132,0
1,1,5,1,2,106,1
2,2,3,2,2,108,1
2,3,0,78,2,109,0
3,4,1,90,2,236,0
1,1,2,2,2,2,1
2,3,23,81,2,10,1
1,2,179,179,2,1,0
1,2,179,179,2,2,0
3,24,1862,1862,2,130,1
5,27,1864,1864,2,210,1
1,2,100,93,1,115,1
1,11,562,344,2,79,1
3,3,0,7,2,98,0
3,3,0,2,2,96,0
2,4,0,81,2,35,0
1,1,1,1,1,73,0
2,3,37,89,2,40,1
2,2,9,9,2,23,0
1,1,0,0,2,1,0
4,8,65,40,2,254,1
2,4,10,0,1,0,0
2,3,35,44,2,27,0
1,2,1,1,1,121,0
2,4,0,152,2,109,0
1,1,0,1,2,7,0
2,5,0,149,2,30,0
3,4,0,133,2,129,0
1,1,0,1,2,6,0
3,7,2,227,2,116,0
